ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,in_smooth,out_smooth,anamoly_in,anamoly_out,ifInOctets11_anomaly,ifOutOctets11_anomaly,ifoutDiscards11_anomaly,ifInUcastPkts11_anomaly,ifInNUcastPkts11_anomaly,ifInDiscards11_anomaly,ifOutUcastPkts11_anomaly,ifOutNUcastPkts11_anomaly,tcpOutRsts_anomaly,tcpInSegs_anomaly,tcpOutSegs_anomaly,tcpPassiveOpens_anomaly,tcpRetransSegs_anomaly,tcpCurrEstab_anomaly,tcpEstabResets_anomaly,tcp?ActiveOpens_anomaly,udpInDatagrams_anomaly,udpOutDatagrams_anomaly,udpInErrors_anomaly,udpNoPorts_anomaly,ipInReceives_anomaly,ipInDelivers_anomaly,ipOutRequests_anomaly,ipOutDiscards_anomaly,ipInDiscards_anomaly,ipForwDatagrams_anomaly,ipOutNoRoutes_anomaly,ipInAddrErrors_anomaly,icmpInMsgs_anomaly,icmpInDestUnreachs_anomaly,icmpOutMsgs_anomaly,icmpOutDestUnreachs_anomaly,icmpInEchos_anomaly,icmpOutEchoReps_anomaly,in_smooth_anomaly,out_smooth_anomaly,anomalies_score
2589000464,2935092505,193843,149383312,22516,193843,58826210,5639,4,195,189,12,0,0,8,10,187381,140567,0,28,208281519,192169,140806,4,39,208230316,7,62,12,11,13,12,1,1,slowpost,2059982043.48,2916395707.92,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2669928866,2935599313,193843,149448430,22523,193843,58835596,5639,4,195,189,12,0,0,8,10,187633,140819,0,28,208366968,192421,141058,4,39,208315816,7,62,12,11,13,12,1,1,slowpost,2071731107.04,2917215407.14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2749846712,635904694,4188,71235677,11488,4188,30869649,2893,4,143,136,9,1,0,6,7,158911,115647,33,25,102218973,161323,115786,21,58,102174173,0,42,4,3,24,23,1,1,tcp-syn,1640811367.38,705945678.58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2827678920,638102396,4188,71328952,11501,4188,30909330,2893,4,143,136,9,1,0,6,7,159261,115899,33,25,102368127,161672,116038,21,58,102323199,0,42,4,3,24,23,1,1,tcp-syn,1677885514.52,698942435.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2958936750,641809488,4188,71487061,11526,4188,30976202,2893,4,143,136,9,1,0,6,7,159612,116151,33,25,102517763,162025,116290,21,58,102472772,0,42,4,3,24,23,1,1,tcp-syn,1716598249.18,691970857.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3761669319,664523483,4188,72448670,11683,4188,31385621,2975,4,162,151,11,1,2,6,7,162867,118532,33,25,103895848,165373,118687,21,58,103850114,0,42,6,4,25,23,2,2,tcp-syn,2108151212.58,629952698.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3590326196,769082131,4188,77168998,12332,4188,33276560,3154,4,189,172,13,1,2,6,7,175783,129361,33,25,110535078,178440,129538,21,58,110487333,0,42,8,5,26,23,3,3,tcp-syn,2199715746.9,708179208.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1989074708,780572774,4188,79558420,12460,4188,33466967,3229,4,198,178,13,1,0,6,7,179744,132747,33,25,113167113,182482,132930,21,58,113118973,0,42,8,5,26,23,3,3,tcp-syn,1701634970.48,737814674.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1400893938,833568619,4188,83343967,12807,4188,34418894,3311,4,217,193,15,1,2,6,7,189405,139916,33,25,117825276,192236,140115,21,58,117773925,0,42,10,6,27,23,4,4,tcp-syn,2188005841.92,789504391.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
930416135,905047596,4188,87642629,13359,4188,35702879,3472,4,244,214,17,1,2,6,7,201803,150722,33,25,123405547,204809,150943,21,58,123352170,0,42,12,7,28,23,5,5,tcp-syn,2079418170.66,865762428.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
241367309,954834156,4188,91755132,14151,4188,36587990,3561,4,271,235,19,1,2,6,7,215975,161421,33,25,128407336,219081,161664,21,58,128350481,0,42,14,8,29,23,6,6,tcp-syn,2104147133.08,925711289.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2167328630,1047007196,4188,102409998,15608,4188,38228862,3807,4,325,277,23,1,2,6,7,244353,182925,33,25,140747026,247734,183212,21,58,140683460,0,42,20,12,31,23,8,8,tcp-syn,2035424509.86,1021147349.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4292701740,1088261996,4188,108540387,16220,4188,38963034,3971,4,352,298,25,1,2,6,7,258053,193479,33,25,147583774,261608,193788,29,58,147517024,0,42,23,14,32,23,9,9,tcp-syn,2371341444.5,1063793006.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4147280293,427025273,0,64842428,23585,0,7621269,5896,2,1073,863,78,2,2,4,6,137257,87547,15,24,72562093,143234,88481,153,39,72507659,0,20,67,33,35,1,34,34,tcp-syn,2629125630.08,900772643.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2323277684,2358767411,193843,177466932,27408,193843,65008312,6691,4,195,189,12,0,0,8,10,256919,198183,0,28,242564729,262643,198422,7,39,242502331,7,62,12,11,13,12,1,1,tcp-syn,2307056477.98,809211328.6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2400864571,2360972027,193843,177561095,27416,193843,65048083,6691,4,195,189,12,0,0,8,10,257172,198435,0,28,242722868,262896,198674,7,39,242659671,7,62,12,11,13,12,1,1,tcp-syn,2284502462.28,841468550.46,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2476789527,2363184609,193843,177653640,27424,193843,65088006,6691,4,195,189,12,0,0,8,10,257424,198687,0,28,242878358,263148,198926,7,39,242815194,7,62,12,11,13,12,1,1,tcp-syn,2261462890.94,873744916.08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2552730085,2365398099,193843,177808110,27436,193843,65154653,6691,4,195,189,12,0,0,8,10,257676,198939,0,28,243033839,263400,199178,7,39,242970629,7,62,12,11,13,12,1,1,tcp-syn,2237946233.12,906040602.14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1465885651,1009305422,0,106054393,32523,0,28479955,7041,1,1305,1039,95,24,2,5,3,443913,357078,1,22,134643710,451206,358218,650,23,134550778,7,0,114,68,69,23,46,46,tcp-syn,1760967116.32,959942688.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1498838558,1010720120,0,106114824,32535,0,28505000,7041,1,1305,1039,95,24,2,5,3,444247,357331,1,22,134733533,451540,358471,650,23,134640415,7,0,114,68,69,23,46,46,tcp-syn,1746673606.86,962293498.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4279489073,556682217,4188,67907426,11056,4188,29439818,2810,4,134,130,9,1,2,6,7,149449,107724,33,25,97458306,151780,107857,21,58,97415498,0,42,4,3,24,23,1,1,tcp-syn,1898211557.82,927096856.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1582238454,602929454,4188,69837519,11317,4188,30274123,2893,4,143,136,9,1,0,6,7,154673,112371,33,25,100223968,157084,112510,21,58,100180431,0,42,4,3,24,23,1,1,tcp-syn,1234759720.26,798092948.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1660158144,605130218,4188,69931066,11325,4188,30313849,2893,4,143,136,9,1,0,6,7,154974,112623,33,25,100378332,157385,112762,21,58,100334710,0,42,4,3,24,23,1,1,tcp-syn,1261605680.38,790940536.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1795217630,608944350,4188,70091898,11339,4188,30382803,2893,4,143,136,9,1,0,6,7,155260,112875,33,25,100531729,157671,113014,21,58,100488139,0,42,4,3,24,23,1,1,tcp-syn,1290070654.74,783828036.96,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1885279318,611488730,4188,70199850,11347,4188,30428744,2893,4,143,136,9,1,0,6,7,155549,113127,33,25,100685856,157960,113266,21,58,100642180,0,42,4,3,24,23,1,1,tcp-syn,1318517496.02,776705295.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1971332996,613919708,4188,70303007,11356,4188,30472638,2893,4,143,136,9,1,0,6,7,155845,113379,33,25,100840415,158256,113518,21,58,100796650,0,42,4,3,24,23,1,1,tcp-syn,1346986934.88,769573345.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2049234550,616120182,4188,70396326,11364,4188,30512375,2893,4,143,136,9,1,0,6,7,156136,113631,33,25,100993627,158547,113770,21,58,100949824,0,42,4,3,24,23,1,1,tcp-syn,1375983138.3,762450716.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2127054616,618316398,4188,70489484,11379,4188,30552039,2893,4,143,136,9,1,0,6,7,156439,113883,33,25,101147070,158850,114022,21,58,101103312,0,42,4,3,24,23,1,1,tcp-syn,1405344056.56,755323089.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2204982696,620517548,4188,70583043,11400,4188,30591772,2893,4,143,136,9,1,0,6,7,156773,114135,33,25,101300904,159185,114274,21,58,101256999,0,42,4,3,24,23,1,1,tcp-syn,1435738446.54,748216945.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2335428092,624202442,4188,70739420,11421,4188,30658307,2893,4,143,136,9,1,0,6,7,157130,114387,33,25,101454765,159541,114526,21,58,101410782,0,42,4,3,24,23,1,1,tcp-syn,1467690550.56,741139267.44,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2425264378,626739146,4188,70847349,11429,4188,30704091,2893,4,143,136,9,1,0,6,7,157491,114639,33,25,101608703,159904,114778,21,58,101564598,0,42,4,3,24,23,1,1,tcp-syn,1500544748.68,734073514.86,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2515125664,629276700,4188,70955224,11438,4188,30749896,2893,4,143,136,9,1,0,6,7,157848,114891,33,25,101762752,160260,115030,21,58,101718515,0,42,4,3,24,23,1,1,tcp-syn,1534516537.4,727029392.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2594226124,631510144,4188,71049829,11445,4188,30790242,2893,4,143,136,9,1,0,6,7,158201,115143,33,25,101915858,160612,115282,21,58,101871686,0,42,4,3,24,23,1,1,tcp-syn,1569139468.22,719989524.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2672118902,633710006,4188,71142927,11454,4188,30829985,2893,4,143,136,9,1,0,6,7,158556,115395,33,25,102068936,160967,115534,21,58,102024511,0,42,4,3,24,23,1,1,tcp-syn,1604676181.4,712966298.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3174951629,570036419,196630,227257233,33140,196630,85768507,7868,4,195,189,12,0,0,8,10,347025,277944,0,28,313173593,353797,278183,7,39,313102912,7,62,12,11,13,12,1,1,bruteForce,2193369224.46,2232069671.92,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
440810928,569891984,4188,68456334,11163,4188,29678498,2814,4,143,136,9,1,0,6,7,150916,108987,33,25,98223365,153255,109126,21,58,98180299,0,42,4,3,24,23,1,1,tcp-syn,1603187397.96,891496712.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
516784692,572087740,4188,68547563,11182,4188,29718188,2814,4,143,136,9,1,0,6,7,151200,109239,33,25,98375834,153541,109378,21,58,98332745,0,42,4,3,24,23,1,1,tcp-syn,1541276271.38,884304338.54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
592860852,574286442,4188,68639420,11205,4188,29757889,2814,4,143,136,9,1,0,6,7,151489,109491,33,25,98528388,153829,109630,21,58,98485211,0,42,4,3,24,23,1,1,tcp-syn,1479235036.2,877086049.16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
723583424,578067470,4188,68798103,11225,4188,29826099,2814,4,143,136,9,1,0,6,7,151775,109743,33,25,98680813,154115,109882,21,58,98637687,0,42,4,3,24,23,1,1,tcp-syn,1417094042.42,869894372.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
811880490,580621634,4188,68904716,11235,4188,29872211,2818,4,143,136,9,1,0,6,7,152061,109995,33,25,98833539,154400,110134,21,58,98790341,0,42,4,3,24,23,1,1,tcp-syn,1354043222.32,862680910.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
896990486,583081526,4188,69007255,11248,4188,29916647,2819,4,143,136,9,1,0,6,7,152346,110247,33,25,98985476,154685,110386,21,58,98942220,0,42,4,3,24,23,1,1,tcp-syn,1291334346.18,855479283.86,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
973169262,585304703,4188,69099495,11255,4188,29956403,2858,4,143,136,9,1,0,6,7,152670,110607,33,25,99152695,155082,110746,21,58,99109540,0,42,4,3,24,23,1,1,tcp-syn,1228567607.08,848267499.76,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1049251494,587523342,4188,69191540,11263,4188,29996123,2892,4,143,136,9,1,0,6,7,152956,110859,33,25,99306009,155367,110998,21,58,99262728,0,42,4,3,24,23,1,1,tcp-syn,1166208889.4,841062604.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1125371244,589723810,4188,69283822,11276,4188,30062362,2893,4,143,136,9,1,0,6,7,153242,111111,33,25,99459264,155653,111250,21,58,99415887,0,42,4,3,24,23,1,1,tcp-syn,1104466188.26,833871268.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1261298494,593654496,4188,69448399,11285,4188,30106770,2893,4,143,136,9,1,0,6,7,153528,111363,33,25,99612118,155939,111502,21,58,99568630,0,42,4,3,24,23,1,1,tcp-syn,1129600521.34,826700024.16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1349533110,596205796,4188,69555114,11293,4188,30152828,2893,4,143,136,9,1,0,6,7,153812,111615,33,25,99765756,156223,111754,21,58,99722286,0,42,4,3,24,23,1,1,tcp-syn,1155513758.06,819546695.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1429997548,598532252,4188,69652817,11302,4188,30194794,2893,4,143,136,9,1,0,6,7,154098,111867,33,25,99918469,156509,112006,21,58,99874964,0,42,4,3,24,23,1,1,tcp-syn,1181512011.7,812388608.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1506025564,600730014,4188,69745073,11310,4188,30234446,2893,4,143,136,9,1,0,6,7,154384,112119,33,25,100070521,156795,112258,21,58,100027013,0,42,4,3,24,23,1,1,tcp-syn,1207828595.06,805234040.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1385197555,1005800196,0,105907089,32477,0,28418576,6966,1,1286,1024,94,24,1,5,3,443212,356538,1,22,134434634,450480,357678,650,23,134342825,7,0,114,68,69,23,46,46,tcp-syn,1784795072.32,955142037.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2811833568,489139530,196630,226383197,32838,196630,85307906,7830,4,195,189,12,0,0,8,10,345910,277095,0,28,311855541,352620,277334,7,39,311785356,7,62,12,11,13,12,1,1,bruteForce,2248210936.32,2242496296.96,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2903394219,509515105,196630,226603460,32911,196630,85423943,7830,4,195,189,12,0,0,8,10,346256,277347,0,28,312291751,352964,277586,7,39,312221211,7,62,12,11,13,12,1,1,bruteForce,2230934869.34,2238802506.16,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3635751959,672665854,196630,228366156,33396,196630,86352852,7902,4,195,189,12,0,0,8,10,348537,278967,0,28,314925761,355319,279206,7,39,314854631,7,62,12,11,13,12,1,1,bruteForce,2344943566.1,2164524275.94,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3727353813,693026767,196630,228586283,33403,196630,86468843,7902,4,195,189,12,0,0,8,10,348875,279219,0,28,315365993,355655,279458,7,39,315294978,7,62,12,11,13,12,1,1,bruteForce,2377973030.26,2105325535.2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3890807577,729474134,196630,228980057,33417,196630,86676389,7906,4,195,189,12,0,0,8,10,349212,279471,0,28,315800539,355992,279710,7,39,315728753,7,62,12,11,13,12,1,1,bruteForce,2411319314.62,2046313093.22,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4001876573,754037518,196630,229246091,33427,196630,86816439,7908,4,195,189,12,0,0,8,10,349565,279723,0,28,316234512,356347,279962,7,39,316163399,7,62,12,11,13,12,1,1,bruteForce,2445089704.7,1987382167.22,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4093427448,774455637,196630,229466678,33435,196630,86932706,7908,4,195,189,12,0,0,8,10,349893,279975,0,28,316674238,356673,280214,7,39,316602549,7,62,12,11,13,12,1,1,bruteForce,2477514565.72,1928141619.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4250471172,808800705,196630,229840204,33448,196630,87128252,7909,4,195,189,12,0,0,8,10,350221,280227,0,28,317117102,357002,280466,7,39,317045670,7,62,12,11,13,12,1,1,bruteForce,2510865107.2,1869084360.74,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
77540344,835378463,196630,230129590,33459,196630,87279630,7909,4,195,189,12,0,0,8,10,350547,280479,0,28,317555111,357328,280718,7,39,317483353,7,62,12,11,13,12,1,1,bruteForce,2458958347.78,1810147227.22,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
172279557,855946085,196630,230353724,33466,196630,87396855,7909,4,195,189,12,0,0,8,10,350876,280731,0,28,317994069,357657,280970,7,39,317922319,7,62,12,11,13,12,1,1,bruteForce,2405820026.54,1750906864.94,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
265829774,876322715,196630,230575618,33486,196630,87591227,7909,4,195,189,12,0,0,8,10,351207,280983,0,28,318439010,357989,281222,7,39,318367167,7,62,12,11,13,12,1,1,bruteForce,2352288770.76,1691558791.88,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
443630190,915180700,196630,230998324,33514,196630,87734145,7909,4,195,189,12,0,0,8,10,351578,281235,0,28,318957550,358359,281474,7,39,318885740,7,62,12,11,13,12,1,1,bruteForce,2300512984.2,1632576214.42,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
546436921,937445783,196630,231241110,33525,196630,87861077,7909,4,195,189,12,0,0,8,10,351912,281487,0,28,319398359,358693,281726,7,39,319326581,7,62,12,11,13,12,1,1,bruteForce,2247674052.36,1573325172.8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
709552962,972955653,196630,231627786,33538,196630,88063387,7909,4,195,189,12,0,0,8,10,352238,281739,0,28,319840110,359020,281978,7,39,319768424,7,62,12,11,13,12,1,1,bruteForce,2195815292.42,1514261807.72,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
826875929,998450995,196630,231905501,33549,196630,88208680,7909,4,195,189,12,0,0,8,10,352573,281991,0,28,320283232,359353,282230,7,39,320211122,7,62,12,11,13,12,1,1,bruteForce,2144505276.02,1455298765.9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
920339242,1018698274,196630,232126269,33563,196630,88324107,7909,4,195,189,12,0,0,8,10,352934,282243,0,28,320722837,359716,282482,7,39,320650676,7,62,12,11,13,12,1,1,bruteForce,2092034506.78,1396051130.08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
894032003,60520650,196630,221756526,32203,196630,82867089,7738,4,195,189,12,0,0,8,10,340969,272941,0,28,304809958,347630,273180,7,39,304740318,7,62,12,11,13,12,1,1,bruteForce,2484016455.14,2335110377.9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1867925250,902237363,0,52007310,16978,0,7197292,3968,1,682,537,49,14,0,5,3,241016,187093,1,22,59300887,244972,187698,569,23,59244345,7,0,49,26,46,23,23,23,normal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2424036838,909726952,0,52406325,17058,0,7335911,3977,1,709,558,51,14,0,5,3,242621,188358,1,22,59805251,246606,188985,569,23,59747510,7,0,51,27,47,23,24,24,normal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2497865923,910801444,0,52459278,17071,0,7355794,3978,1,709,558,51,14,0,5,3,242942,188610,1,22,59888440,246927,189237,569,23,59830667,7,0,51,27,47,23,24,24,normal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2571694555,911878558,0,52512248,17081,0,7375726,3978,1,709,558,51,14,0,5,3,243263,188862,1,22,59971517,247249,189489,569,23,59913622,7,0,51,27,47,23,24,24,normal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
